image_path,text_description,label
agumentation data1/Soybean___healthy/image (314).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (315).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (316).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (317).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (318).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (319).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (32).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (320).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (321).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (322).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (323).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (324).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (325).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (326).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (327).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (328).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (329).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (33).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (330).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (331).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (332).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (333).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (334).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (335).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (336).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (337).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (338).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (339).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (34).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (340).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (341).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (342).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (343).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (344).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (345).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (346).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (347).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (348).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (349).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (35).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (350).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (351).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (352).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (353).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (354).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (355).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (356).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (357).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (358).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (359).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (36).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (360).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (361).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (362).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (363).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (364).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (365).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (366).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (367).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (368).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (369).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (37).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (370).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (371).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (372).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (373).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (374).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (375).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (376).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (377).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (378).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (379).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (38).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (380).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (381).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (382).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (383).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (384).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (385).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (386).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (387).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (388).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (389).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (39).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (390).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (391).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (392).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (393).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (394).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (395).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (396).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (397).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (398).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (399).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (4).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (40).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (400).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (401).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (402).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (403).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (404).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (405).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (406).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (407).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (408).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (409).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (41).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (410).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (411).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (412).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (413).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (414).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (415).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (416).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (417).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (418).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (419).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (42).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (420).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (421).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (422).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (423).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (424).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (425).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (426).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (427).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (428).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (429).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (43).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (430).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (431).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (432).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (433).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (434).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (435).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (436).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (437).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (438).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (439).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (44).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (440).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (441).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (442).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (443).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (444).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (445).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (446).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (447).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (448).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (449).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (45).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (450).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (451).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (452).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (453).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (454).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (455).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (456).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (457).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (458).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (459).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (46).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (460).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (461).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (462).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (463).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (464).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (465).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (466).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (467).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (468).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (469).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (47).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (470).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (471).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (472).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (473).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (474).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (475).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (476).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (477).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (478).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (479).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (48).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (480).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (481).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (482).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (483).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (484).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (485).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (486).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (487).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (488).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (489).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (49).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (490).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (491).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (492).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (493).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (494).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (495).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (496).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (497).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (498).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (499).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (5).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (50).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (500).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (501).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (502).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (503).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (504).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (505).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (506).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (507).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (508).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (509).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (51).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (510).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (511).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (512).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (513).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (514).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (515).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (516).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (517).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (518).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (519).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (52).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
